fit_role,dataset_id,outer_fold,condition,seed,K,original_converged,N,D,effective_m,rerun_converged_by_600,rerun_n_iter,rerun_status,status_at_150,status_at_300,status_at_600,shift_at_150,shift_at_300,final_center_shift,final_shift_over_tol,objective_initial,objective_final,objective_relative_reduction,objective_increase_count,tail_shift_increase_fraction,minimum_fuzzy_mass,maximum_fuzzy_mass,mean_max_membership,degenerate,diagnostic_input_path
candidate,breast_cancer_wisconsin_diagnostic,0,class_prevalence_mild,1,2,True,114,30,1.0666666666666667,True,21,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,7.280113411333632e-06,0.7280113411333632,6798.686792796578,2536.6269015178996,0.6268945784933738,0,0.0,51.633580309653794,62.20475158307341,0.991680859291815,False,scenarios/breast_cancer_wisconsin_diagnostic_fold_0_class_prevalence_mild_X_tgt.npy
candidate,breast_cancer_wisconsin_diagnostic,0,class_prevalence_mild,2,2,True,114,30,1.0666666666666667,True,28,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.328557881594917e-06,0.9328557881594917,3737.302164516823,2536.6269015203993,0.3212679120238202,0,0.0,51.63375823253235,62.20455796544291,0.9916792641505219,False,scenarios/breast_cancer_wisconsin_diagnostic_fold_0_class_prevalence_mild_X_tgt.npy
candidate,glass,0,class_prevalence_mild,1,6,True,43,9,1.2222222222222223,True,11,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,8.453479379442248e-06,0.8453479379442247,71.40534864547608,50.589194652270145,0.29152093488902464,0,,1.0000084443315653,18.522516074996002,0.9796927368134564,False,scenarios/glass_fold_0_class_prevalence_mild_X_tgt.npy
candidate,glass,0,class_prevalence_mild,2,6,True,43,9,1.2222222222222223,True,14,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,7.745529675473263e-06,0.7745529675473262,83.59156690352022,50.58919465218925,0.39480504402342015,0,,1.0000084443561592,18.522591640162187,0.979694475689893,False,scenarios/glass_fold_0_class_prevalence_mild_X_tgt.npy
candidate,glass,0,local_overlap_mild,5,6,False,43,9,1.2222222222222223,True,195,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.0022237743346802657,,6.5432806843755705e-06,0.654328068437557,111.95188313897353,72.08771798659453,0.3560830245516539,0,0.0,1.0007134982798656,17.767010214343543,0.9598752752954829,False,scenarios/glass_fold_0_local_overlap_mild_X_tgt.npy
candidate,glass,2,class_prevalence_mild,1,6,False,43,9,1.2222222222222223,True,194,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.002985951081786017,,9.499610749648343e-06,0.9499610749648343,126.17167335146476,94.20810119889953,0.25333397983497663,0,0.0,2.00168568162508,20.819919024549968,0.9797420829173165,False,scenarios/glass_fold_2_class_prevalence_mild_X_tgt.npy
candidate,glass,3,local_overlap_mild,2,6,False,43,9,1.2222222222222223,True,222,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.001036315521089712,,8.198069087461473e-06,0.8198069087461473,86.19633747332712,63.51304048713367,0.2631584780874552,0,0.0,2.0055425523238206,14.922749347380373,0.9432993114892846,False,scenarios/glass_fold_3_local_overlap_mild_X_tgt.npy
candidate,glass,3,measurement_noise_severe,1,6,False,43,9,1.2222222222222223,True,165,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00010983308999436196,,8.786681078461654e-06,0.8786681078461653,141.52162031632503,93.97076873788514,0.3359970827931139,0,0.0,2.0366275250424346,15.922152527001563,0.9189833472556402,False,scenarios/glass_fold_3_measurement_noise_severe_X_tgt.npy
candidate,human_activity_recognition,0,class_prevalence_mild,1,6,True,2067,561,1.01,True,39,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,5.999525813836235e-06,0.5999525813836235,819120.5392571157,477985.6190189613,0.4164648594302611,0,0.10526315789473684,76.97712617249832,761.7049419324328,0.9986773078115195,False,scenarios/human_activity_recognition_fold_0_class_prevalence_mild_X_tgt.npy
candidate,human_activity_recognition,0,class_prevalence_mild,2,6,True,2067,561,1.01,True,70,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,8.070023932700347e-06,0.8070023932700346,838346.167795196,480739.8442597932,0.42656164872308966,0,0.0,67.89904598108829,591.350217191026,0.9972539398645044,False,scenarios/human_activity_recognition_fold_0_class_prevalence_mild_X_tgt.npy
candidate,human_activity_recognition,0,clean,2,6,False,2067,561,1.01,True,164,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.9861230619068352e-05,,9.5196794778206e-06,0.95196794778206,803975.7454569708,456834.8305272901,0.43178033279146955,0,0.0,57.861156131155866,655.5276147229567,0.9959871614420117,False,scenarios/human_activity_recognition_fold_0_clean_X_tgt.npy
candidate,human_activity_recognition,0,local_overlap_mild,1,6,False,2067,561,1.01,True,222,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,8.076451178163656e-05,,9.944760255029148e-06,0.9944760255029147,695211.6042811188,433794.7063135919,0.3760249345058677,0,0.0,127.22369144225229,913.0196388787652,0.997202651806296,False,scenarios/human_activity_recognition_fold_0_local_overlap_mild_X_tgt.npy
candidate,human_activity_recognition,0,location_mild,2,6,False,2067,561,1.01,True,164,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.9861510762371154e-05,,9.519871220989262e-06,0.9519871220989261,803975.7398453741,456834.8275527232,0.4317803325252269,0,0.0,57.86115690145125,655.5275865123566,0.9959871578709281,False,scenarios/human_activity_recognition_fold_0_location_mild_X_tgt.npy
candidate,human_activity_recognition,0,location_severe,2,6,False,2067,561,1.01,True,164,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.9861494266194696e-05,,9.519856256922743e-06,0.9519856256922742,803975.7405186403,456834.82757268817,0.43178033297623314,0,0.0,57.861156708876095,655.5275910288275,0.9959871583368034,False,scenarios/human_activity_recognition_fold_0_location_severe_X_tgt.npy
candidate,human_activity_recognition,0,scale_mild,2,6,False,2067,561,1.01,True,168,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,2.4826693849287408e-05,,9.641905771424718e-06,0.9641905771424717,1256212.0901214136,713804.4182619401,0.4317803308253859,0,0.0,57.861131158076304,655.5290030808154,0.9959873229583662,False,scenarios/human_activity_recognition_fold_0_scale_mild_X_tgt.npy
candidate,human_activity_recognition,0,scale_severe,2,6,False,2067,561,1.01,True,174,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,3.4757434110723266e-05,,9.84385245694034e-06,0.984385245694034,2462175.7006917205,1399056.6589205563,0.43178033211541034,0,0.0,57.86110188862144,655.5306333451352,0.9959875128237744,False,scenarios/human_activity_recognition_fold_0_scale_severe_X_tgt.npy
candidate,human_activity_recognition,1,class_prevalence_mild,2,6,False,2049,561,1.01,True,377,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.00013780848903337267,0.001369600275043187,9.818402605085536e-06,0.9818402605085536,853309.4698209518,483343.2489933089,0.4335662897369136,0,0.0,56.9994126685744,548.6509098452793,0.9954633933619935,False,scenarios/human_activity_recognition_fold_1_class_prevalence_mild_X_tgt.npy
candidate,human_activity_recognition,1,class_prevalence_mild,4,6,False,2049,561,1.01,True,221,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.0013082330487995477,,9.884148184188013e-06,0.9884148184188012,829160.2090746101,483343.2489933151,0.417068928654025,0,0.0,56.99941266919225,548.650886087461,0.9954633870852707,False,scenarios/human_activity_recognition_fold_1_class_prevalence_mild_X_tgt.npy
candidate,human_activity_recognition,1,local_overlap_severe,2,6,False,2049,561,1.01,True,436,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.0010397952126989622,0.0008057948576061528,9.897388118516872e-06,0.9897388118516871,675286.8917895402,386212.43414797675,0.428076512599709,0,0.0,91.16862020484457,542.0629787935002,0.9939358647450655,False,scenarios/human_activity_recognition_fold_1_local_overlap_severe_X_tgt.npy
candidate,human_activity_recognition,3,mcar_severe,5,6,False,2067,561,1.01,True,165,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00015295219185534022,,8.79623692899782e-06,0.879623692899782,895425.9046848919,469345.324746978,0.4758412479565859,0,0.0,94.58024357985302,504.01476798459146,0.9904369196075856,False,scenarios/human_activity_recognition_fold_3_mcar_severe_X_tgt.npy
candidate,human_activity_recognition,3,outliers_severe,3,6,False,2067,561,1.01,True,237,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.001961363492729521,,9.789810597351017e-06,0.9789810597351016,5467562.378503155,5115618.462768534,0.06436943767086419,0,0.0,1.0000000000021725,1069.3512890836014,0.9718105396782186,False,scenarios/human_activity_recognition_fold_3_outliers_severe_X_tgt.npy
candidate,human_activity_recognition,4,outliers_severe,1,6,False,2055,561,1.01,True,352,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.0012038627797412832,9.440876876923201e-05,9.869449742487008e-06,0.9869449742487006,5696672.406065498,5276753.067601191,0.07371309222857893,0,0.0,1.0000000000353704,1165.8820220880505,0.9902684647212638,False,scenarios/human_activity_recognition_fold_4_outliers_severe_X_tgt.npy
candidate,iris,0,class_prevalence_mild,1,3,True,30,4,1.5,True,9,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,5.383864040572754e-06,0.5383864040572753,28.321537989333763,19.399143906644955,0.3150391792299235,0,,3.924744251726505,15.305720686817052,0.9489403223637799,False,scenarios/iris_fold_0_class_prevalence_mild_X_tgt.npy
candidate,iris,0,class_prevalence_mild,2,3,True,30,4,1.5,True,27,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.150621542160938e-06,0.9150621542160938,34.262610507112825,20.824858409708646,0.392198723288015,0,0.0,3.930904147068813,15.309522680908964,0.9152420572059139,False,scenarios/iris_fold_0_class_prevalence_mild_X_tgt.npy
candidate,iris,4,local_overlap_severe,2,3,False,30,4,1.5,True,361,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.00028442078203064826,0.010586661131490918,9.605296463707423e-06,0.9605296463707422,31.709887379137417,24.388109251525194,0.23089890039878763,0,0.0,7.040150725285211,12.429239094262398,0.9199705732859607,False,scenarios/iris_fold_4_local_overlap_severe_X_tgt.npy
candidate,iris,4,local_overlap_severe,3,3,False,30,4,1.5,True,419,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.00028154120743530543,0.0009193857510324398,8.76778457928756e-06,0.8767784579287559,30.40772333698456,24.3881092508326,0.19796332725871568,0,0.0,7.040146444640058,12.429225890473495,0.9199712201079028,False,scenarios/iris_fold_4_local_overlap_severe_X_tgt.npy
candidate,letter_recognition,0,class_prevalence_mild,1,26,False,4000,16,1.125,True,373,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.0005646293312323192,3.665297738461045e-05,9.983828656177531e-06,0.998382865617753,31403.47722459441,23130.38519406961,0.2634450946739593,0,0.0,40.36375224765509,248.80754360824656,0.8775206300743232,False,scenarios/letter_recognition_fold_0_class_prevalence_mild_X_tgt.npy
candidate,letter_recognition,0,class_prevalence_mild,2,26,False,4000,16,1.125,True,279,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.0007834831047977549,,9.686098731004333e-06,0.9686098731004332,31894.42482043709,23341.948994736333,0.2681495550978101,0,0.0,24.684385312976552,229.50883964980483,0.8734424549764603,False,scenarios/letter_recognition_fold_0_class_prevalence_mild_X_tgt.npy
candidate,letter_recognition,0,class_prevalence_mild,3,26,False,4000,16,1.125,True,155,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,1.396891473169091e-05,,9.73457414852303e-06,0.9734574148523029,31669.323245523225,23013.410619722246,0.2733216797433326,0,0.0,47.69392316372027,295.9280204396143,0.8824903427620826,False,scenarios/letter_recognition_fold_0_class_prevalence_mild_X_tgt.npy
candidate,letter_recognition,0,class_prevalence_mild,4,26,False,4000,16,1.125,True,166,SUCCESS,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,2.3786416124494036e-05,,9.767913699616169e-06,0.9767913699616169,32277.77573161623,22910.979050889084,0.2901933751138969,0,0.0,47.792414282331286,296.1922429833874,0.8820495793486814,False,scenarios/letter_recognition_fold_0_class_prevalence_mild_X_tgt.npy
candidate,letter_recognition,0,class_prevalence_mild,5,26,False,4000,16,1.125,True,299,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.013165674589254333,,9.681423731425979e-06,0.9681423731425978,30800.77519567081,22906.304919402843,0.2563075190840512,0,0.0,47.857762888794504,255.16781447846114,0.8850930918587587,False,scenarios/letter_recognition_fold_0_class_prevalence_mild_X_tgt.npy
candidate,letter_recognition,0,class_prevalence_severe,1,26,False,4000,16,1.125,True,382,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,0.0035144996494930443,0.025659075333599127,9.324089529467039e-06,0.9324089529467038,31211.152354861508,22520.669631855482,0.27844158473220804,0,0.0,56.32756883742432,290.8195976523364,0.8871725974277902,False,scenarios/letter_recognition_fold_0_class_prevalence_severe_X_tgt.npy
candidate,letter_recognition,0,class_prevalence_severe,3,26,True,4000,16,1.125,True,144,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.562771594497779e-06,0.9562771594497778,32118.50855053172,22480.661485948986,0.3000714385420359,0,0.0,40.94655053395476,329.17379389482755,0.888445248384367,False,scenarios/letter_recognition_fold_0_class_prevalence_severe_X_tgt.npy
candidate,letter_recognition,0,clean,1,26,False,4000,16,1.125,True,336,SUCCESS,MAX_ITER_NONCONVERGED,MAX_ITER_NEAR_CONVERGED,SUCCESS_CONVERGED,0.020572050249195097,8.16843556195333e-05,9.694777558238246e-06,0.9694777558238244,31209.44658577752,23393.653120174255,0.25043037671693313,0,0.0,43.64364916611,314.75130968216735,0.8717902928814539,False,scenarios/letter_recognition_fold_0_clean_X_tgt.npy
candidate,letter_recognition,0,local_overlap_mild,1,26,False,4000,16,1.125,True,214,SUCCESS,MAX_ITER_NONCONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,0.00038409287334732924,,9.899545287652039e-06,0.9899545287652037,29915.262470270056,21939.054343799642,0.26662671385207504,0,0.0,45.173913421965366,358.24917997359745,0.8813669675246779,False,scenarios/letter_recognition_fold_0_local_overlap_mild_X_tgt.npy
candidate,letter_recognition,0,local_overlap_mild,4,26,True,4000,16,1.125,True,145,SUCCESS,SUCCESS_CONVERGED,SUCCESS_CONVERGED,SUCCESS_CONVERGED,,,9.541418143522303e-06,0.9541418143522302,30838.675310678704,21947.490735444124,0.28831279183239666,0,0.0,50.19426312211115,317.3345614795674,0.877862683912655,False,scenarios/letter_recognition_fold_0_local_overlap_mild_X_tgt.npy
