dataset_id,outer_fold,condition,n_seeds,mean,variance,minimum,maximum,unique_values
human_activity_recognition,0,local_overlap_severe,5,0.04557834126335916,0.00046807016903554105,0.002545038441856,0.060478514040841,4
human_activity_recognition,0,location_mild,5,0.00013729978985425987,2.5765502063455007e-05,-0.0062498503568919,0.0054594134364377,4
human_activity_recognition,0,location_severe,5,0.00495059925578248,0.00029437172425575864,-0.0239622922719733,0.019084203383113,4
human_activity_recognition,0,mcar_mild,5,0.007115534710555639,6.571203970587227e-05,-0.0036646410534181,0.0164563032890389,4
human_activity_recognition,0,mcar_severe,5,0.0464428195605974,0.0005347759087989866,0.0130640826427207,0.0658658880048458,4
human_activity_recognition,0,measurement_noise_mild,5,-0.00020275438264767998,1.9763904503575031e-07,-0.000769246564959,0.0005948571234289,4
human_activity_recognition,0,measurement_noise_severe,5,-0.0018250847296542398,2.7244539990964512e-06,-0.0035343459644642,0.0003596425115811,4
human_activity_recognition,0,outliers_mild,5,0.0066045299406065,4.648642739123673e-06,0.0037087275365823,0.0087477867612775,4
human_activity_recognition,0,outliers_severe,5,0.01816466887943618,3.378553487983824e-05,0.0102547063075167,0.0241588876183955,4
human_activity_recognition,0,scale_mild,5,-0.00595373199543656,0.00015313685111148455,-0.0299918666654827,0.0051059913308965,4
human_activity_recognition,0,scale_severe,5,-0.0094130375273509,0.0015996804852363596,-0.088896128847203,0.0185673367755484,4
human_activity_recognition,1,class_prevalence_mild,5,0.01247245976425944,2.566980571286617e-05,0.0044574944549766,0.0171198199373408,4
human_activity_recognition,1,class_prevalence_severe,5,0.00715301715231582,0.00011272032048541841,-0.0081077765688642,0.0180621426043401,4
human_activity_recognition,1,local_overlap_mild,5,0.01428125470812534,7.652833001662613e-06,0.012575332293253,0.0197953554589976,4
human_activity_recognition,1,local_overlap_severe,5,0.05000479986137466,0.0002847332254286287,0.0194371549947924,0.0635336529047334,4
human_activity_recognition,1,location_mild,5,0.01994372409092532,7.977914508610142e-06,0.0162619999007108,0.0248408491569877,4
human_activity_recognition,1,location_severe,5,0.03678366933008796,6.612036176476647e-05,0.0212811042159056,0.0452479950477937,4
human_activity_recognition,1,mcar_mild,5,0.00437810003662172,9.726628830198679e-05,-0.0116144848458522,0.0134090119798653,4
human_activity_recognition,1,mcar_severe,5,0.04721461699884496,0.001104743786406203,-0.0061660993534332,0.0756800445821649,4
human_activity_recognition,1,measurement_noise_mild,5,0.00017802258023933999,4.989843997591701e-07,-0.0003221898867006,0.0015549469214741,4
human_activity_recognition,1,measurement_noise_severe,5,-0.00014549103333211998,1.004678246189964e-06,-0.0010441470319424,0.0015286447602141,4
human_activity_recognition,1,outliers_mild,5,0.00278865165181344,1.719550659607719e-06,0.0009397113518851,0.0042650148245573,4
human_activity_recognition,1,outliers_severe,5,0.015023638205915901,6.103624405006084e-05,0.0041294081459357,0.0215247336430124,4
human_activity_recognition,1,scale_mild,5,0.0041572127614877006,6.957163923921621e-05,-0.0037028647283612,0.0152678654529595,4
human_activity_recognition,1,scale_severe,5,0.010102016672602361,0.0002140673376036475,-0.0024916557625449,0.0298834821960468,4
human_activity_recognition,2,class_prevalence_mild,5,-0.0004016624592734799,0.00018970143183718002,-0.0253415064765916,0.0096083524594139,3
human_activity_recognition,2,class_prevalence_severe,5,-0.02154070152260106,0.00022083753140542667,-0.0483454766601655,-0.0106955593964722,3
human_activity_recognition,2,local_overlap_mild,5,0.00617283404517178,3.4158283063977145e-05,0.0021153188275221,0.0171230400670626,3
human_activity_recognition,2,local_overlap_severe,5,0.01503996738072234,2.6974765997888755e-05,0.0097493983376414,0.0250179336817843,3
human_activity_recognition,2,location_mild,5,0.01119238308738838,5.0428965836242315e-05,0.0068264792733331,0.0251299619163345,3
human_activity_recognition,2,location_severe,5,0.02051050620586766,4.2510837712532546e-05,0.0100196539167624,0.0306323047910356,3
human_activity_recognition,2,mcar_mild,5,-0.008997632635606,2.6512633664278204e-05,-0.0182293579648811,-0.0052168291763581,3
human_activity_recognition,2,mcar_severe,5,-0.006429605228332061,0.0010676171938354627,-0.0533914063270966,0.0199774809822949,3
human_activity_recognition,2,measurement_noise_mild,5,0.0003577415551036,1.978005321388627e-07,-0.0002408246376209,0.0011444569619464,3
human_activity_recognition,2,measurement_noise_severe,5,0.0010282978328397,1.0667994155103331e-06,-0.0006202094048541,0.0018421943665913,3
human_activity_recognition,2,outliers_mild,5,0.0041427583123986,6.064952002160651e-06,0.0007988034035125,0.0061459094451281,3
human_activity_recognition,2,outliers_severe,5,0.01177252722719216,3.231722898644835e-05,0.0040433293138525,0.0163960240761655,3
human_activity_recognition,2,scale_mild,5,0.005770104480215819,9.689103545556575e-05,-0.0012755827564903,0.0238267045956619,3
human_activity_recognition,2,scale_severe,5,-0.0013732194499331382,0.00037630437287676825,-0.0160498556223645,0.0321741780526548,3
human_activity_recognition,3,class_prevalence_mild,5,0.02061107279913344,0.00032501065966828075,0.0093981511120996,0.0558977399520204,3
human_activity_recognition,3,class_prevalence_severe,5,0.03727407887957148,0.0009896758610495285,0.0171745702486921,0.0983947193479405,3
human_activity_recognition,3,local_overlap_mild,5,0.00338618586171894,1.7583012946228604e-06,0.0007493463985621,0.004136844041707,3
human_activity_recognition,3,local_overlap_severe,5,0.014051779255371922,8.461416754187755e-05,0.0089331187132902,0.0323732115847853,3
human_activity_recognition,3,location_mild,5,0.00902992873188292,1.318619999545341e-05,0.0020331448547246,0.0126640522590024,3
human_activity_recognition,3,location_severe,5,0.0182555172180422,6.968829039595139e-05,0.0050279128595279,0.0314263509278795,3
human_activity_recognition,3,mcar_mild,5,-0.0079770410418874,2.038578060974306e-06,-0.0107573909428859,-0.0066515023354389,3
human_activity_recognition,3,mcar_severe,5,-0.0029145273815827403,0.00014587952716921954,-0.009572498960506,0.0212330742380427,3
human_activity_recognition,3,measurement_noise_mild,5,-0.00016651895012006,8.200414777414354e-08,-0.0003619160022221,0.0003752437540212,3
human_activity_recognition,3,measurement_noise_severe,5,-0.00115928950486734,7.422478843331413e-07,-0.0016070963679767,0.0005629580384954,3
human_activity_recognition,3,outliers_mild,5,0.00443135697747952,1.0977740508205488e-06,0.0037488754308782,0.0064539567406191,3
human_activity_recognition,3,outliers_severe,5,0.01091775376777008,2.428508533744597e-05,0.0078858022679015,0.0205881780871458,3
human_activity_recognition,3,scale_mild,5,0.012552953718306439,3.663457389690782e-05,0.0008346184871246,0.0184223900411006,3
human_activity_recognition,3,scale_severe,5,0.019494810640803623,0.0001621745074895159,-0.0051317965687741,0.031943440021574,3
human_activity_recognition,4,class_prevalence_mild,5,-0.0007087685040981997,0.00026263814015515055,-0.0143416906992009,0.0287647585219318,4
human_activity_recognition,4,class_prevalence_severe,5,-0.016264728103292058,0.002056938421526681,-0.0494959281879927,0.0705212606741904,4
human_activity_recognition,4,local_overlap_mild,5,0.01148296200960726,5.122319784852131e-06,0.0086713624726207,0.0145596593933906,4
human_activity_recognition,4,local_overlap_severe,5,0.025605339976026143,4.567450893640705e-06,0.0232966065437747,0.0288485465640009,4
human_activity_recognition,4,location_mild,5,0.00130168805572634,1.058087841918067e-05,-0.0018492916456479,0.0067820593881192,4
human_activity_recognition,4,location_severe,5,0.00739256412654038,2.9753965263349697e-05,0.0035779169457136,0.0179740728758289,4
human_activity_recognition,4,mcar_mild,5,-0.00056124012020752,2.767626410915465e-05,-0.0107834841055982,0.0044049860309885,4
human_activity_recognition,4,mcar_severe,5,-0.0052575091471964595,0.00015833952531590052,-0.0142393508961964,0.0190269067228143,4
human_activity_recognition,4,measurement_noise_mild,5,-0.0007418806171386079,7.563008621651255e-07,-0.0024150517208079,-7.447249383601973e-05,4
human_activity_recognition,4,measurement_noise_severe,5,0.00049945786756864,1.3830169427336662e-06,-0.0007891261912004,0.0023050635726118,4
human_activity_recognition,4,outliers_mild,5,0.0035810782602323002,4.80767893775674e-06,0.0014660230583186,0.0072165094473271,4
human_activity_recognition,4,outliers_severe,5,0.00972918700765158,8.51801542338646e-05,0.0017319840024845,0.0237962128998391,4
human_activity_recognition,4,scale_mild,5,0.00449543245680092,7.21826512755598e-05,-0.0063141776271519,0.019869161240477,4
human_activity_recognition,4,scale_severe,5,0.01230291373604402,9.974444276328393e-05,0.0010245399928093,0.0307688983645622,4
iris,0,class_prevalence_mild,5,0.22880890539663187,7.703719777548943e-34,0.2288089053966319,0.2288089053966319,1
iris,0,class_prevalence_severe,5,0.2615733963759262,0.0,0.2615733963759262,0.2615733963759262,1
iris,0,local_overlap_mild,5,0.0,0.0,0.0,0.0,1
iris,0,local_overlap_severe,5,0.23714153278052033,7.703719777548943e-34,0.2371415327805203,0.2371415327805203,1
iris,0,location_mild,5,-0.0597156014379701,0.0,-0.0597156014379701,-0.0597156014379701,1
iris,0,location_severe,5,-0.0736886355808377,0.0,-0.0736886355808377,-0.0736886355808377,1
iris,0,mcar_mild,5,-0.0213948455636435,0.0,-0.0213948455636435,-0.0213948455636435,1
iris,0,mcar_severe,5,0.1737524863645395,0.0,0.1737524863645395,0.1737524863645395,1
iris,0,measurement_noise_mild,5,-0.0597156014379701,0.0,-0.0597156014379701,-0.0597156014379701,1
iris,0,measurement_noise_severe,5,-0.0981987095629264,0.0,-0.0981987095629264,-0.0981987095629264,1
iris,0,outliers_mild,5,0.0,0.0,0.0,0.0,1
iris,0,outliers_severe,5,0.0493951668246854,0.0,0.0493951668246854,0.0493951668246854,1
iris,0,scale_mild,5,-0.0597156014379701,0.0,-0.0597156014379701,-0.0597156014379701,1
iris,0,scale_severe,5,-0.0597156014379701,0.0,-0.0597156014379701,-0.0597156014379701,1
iris,1,class_prevalence_mild,5,0.01251990076173548,0.019765582389867132,-0.2686603431379178,0.0828149617366488,2
iris,1,class_prevalence_severe,5,0.06396794339377229,0.031452066938948635,-0.2907266685695257,0.1526415963845968,2
iris,1,local_overlap_mild,5,0.0,0.0,0.0,0.0,1
iris,1,local_overlap_severe,5,0.2607007428639333,0.016991219332451662,0.0,0.3258759285799166,2
iris,1,location_mild,5,-0.16561567047781944,0.007338620942055422,-0.2084485461169107,0.0057158320785455,2
iris,1,location_severe,5,-0.1690233480008832,0.007633445263707755,-0.2127081430207404,0.0057158320785455,2
iris,1,mcar_mild,5,0.00472790321284254,8.941227516002724e-05,0.0,0.0236395160642127,2
iris,1,mcar_severe,5,0.11878450132592269,0.002298396801319102,0.0229013056904183,0.1427553002347988,2
iris,1,measurement_noise_mild,5,-0.10208147451018737,0.002605156859543509,-0.1276018431377342,0.0,2
iris,1,measurement_noise_severe,5,-0.09934221647085666,0.0031944259974051857,-0.1276018431377342,0.0136962901966535,2
iris,1,outliers_mild,5,0.0,0.0,0.0,0.0,1
iris,1,outliers_severe,5,0.03440995242849114,2.5190193246380443e-05,0.0319004607844335,0.0444479190047217,2
