D_H,D_M,D_U_C,D_U_C_median,D_U_C_p95,D_U_R,D_U_R_median,D_U_R_p95,D_V,D_V_max,D_V_median,D_X,FPC,K,PE,PE_norm,XB_soft_m2,XB_status,alignment_ambiguous,alignment_best_cost,alignment_global_margin,alignment_permutation,alignment_second_best_cost,candidate_converged,candidate_degenerate,candidate_model_fingerprint,candidate_model_status,condition,current_bank_sha256,dataset_id,entropy_candidate_current,entropy_signed_change,entropy_source_current,mass_candidate_current,mass_source_current,method,mmd_bandwidth_status,mmd_sigma,outer_fold,reference_bank_sha256,runtime_alignment,runtime_candidate_fit,runtime_mmd,runtime_signals,runtime_source_fit,runtime_total,seed,shift_replay_sha256,shift_spec_file_sha256,shift_spec_sha256,signal_protocol_sha256,signal_record_sha256,silhouette,silhouette_status,source_converged,source_degenerate,source_model_fingerprint,source_model_status,usable
0.0012324,0.0099387,0.3675868,3e-06,1.0,0.3616831,1.1e-06,1.0,0.6241677,1.7715683,0.357987,0.0033331,0.9895603,6,0.0172875,0.0096483,3.2258694,SUCCESS,False,3.259987,0.102761,"[2, 1, 4, 0, 5, 3]",3.3627479,True,False,8869172abf437ef558b80d937d2fa8d8d012a0606ac2c196bdd620ae78d385e5,SUCCESS,measurement_noise_severe,1c04e15026e217bc16c2616233bb09ec9f6e87d14a219a6a3d58bdde240690b9,human_activity_recognition,0.0108807,0.0012324,0.0096483,"[0.0176024, 0.0999155, 0.1405906, 0.2358821, 0.1662, 0.3398095]","[0.0159737, 0.100189, 0.2105156, 0.1786695, 0.1974337, 0.2972185]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00176,23.54635,0.85464,0.00641,0.0,24.93661,1,,a89a2fb2983beb943dcf2323b44d33a714b49b8c31683afd65aea227c53e68a2,878e2a83b18c43ca3ed223a15b229002b9612a4dc3b7e5a4271b677f3f9e1e9a,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,aa6c515f468e596bc432fe4ac664e633767482475878f850c0930531124b24c9,0.0895498,SUCCESS,True,False,8fa6072c9c6b311b2128495368b2dabf8db61d84531db84795aa1bb9e94b655e,SUCCESS,True
0.0007893,0.0076851,0.0791328,0.0,0.9424615,0.0817356,0.0,0.9506129,0.2459545,0.4296588,0.2121871,0.0033331,0.9895603,6,0.0172876,0.0096484,3.2258699,SUCCESS,False,1.3385108,1.145811,"[4, 2, 5, 3, 1, 0]",2.4843218,True,False,cb85e63e04fb95ea63d2bf0c416a0ab905434702ce9347bd601d530e90721372,SUCCESS,measurement_noise_severe,1c04e15026e217bc16c2616233bb09ec9f6e87d14a219a6a3d58bdde240690b9,human_activity_recognition,0.0088591,-0.0007893,0.0096484,"[0.1431609, 0.2003757, 0.0382821, 0.2595976, 0.1855625, 0.1730211]","[0.1001892, 0.1974336, 0.0159737, 0.2972184, 0.2105157, 0.1786694]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00268,19.11033,0.0,0.00549,0.0,19.62484,2,,a89a2fb2983beb943dcf2323b44d33a714b49b8c31683afd65aea227c53e68a2,878e2a83b18c43ca3ed223a15b229002b9612a4dc3b7e5a4271b677f3f9e1e9a,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,cb08c0da2e24d28bc6feedff288a24c93834d88990e2804a55b78f6fd375296e,0.0895498,SUCCESS,True,False,683a35ea38600fcdcc9d747abbcadc4fbb978cb40b942a2db50a54f513c0b506,SUCCESS,True
0.0055729,0.0365181,0.3574231,1.4e-05,1.0,0.3133561,1e-07,1.0,0.6183526,1.9374125,0.3707062,0.0033331,0.9826566,6,0.0288605,0.0161074,2.6634937,SUCCESS,False,3.3917761,0.0604557,"[1, 5, 4, 2, 0, 3]",3.4522318,True,False,ea170894916f2650418843fd7f2ff1d0dae2e0c7a8be99c054a471b8d1ac5236,SUCCESS,measurement_noise_severe,1c04e15026e217bc16c2616233bb09ec9f6e87d14a219a6a3d58bdde240690b9,human_activity_recognition,0.0105345,-0.0055729,0.0161074,"[0.1701013, 0.038292, 0.1192747, 0.1856637, 0.2003624, 0.2863058]","[0.1891078, 0.0104043, 0.1979893, 0.0993025, 0.1171268, 0.3860694]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00172,14.21252,0.0,0.00349,0.0,14.70248,3,,a89a2fb2983beb943dcf2323b44d33a714b49b8c31683afd65aea227c53e68a2,878e2a83b18c43ca3ed223a15b229002b9612a4dc3b7e5a4271b677f3f9e1e9a,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,de35a57c8edf7ad6d746d9e6a6405a17e982d5d88108f32a10d24eb1e16e32d7,0.0801198,SUCCESS,True,False,c8b1ebdf5c7708e471b6773339e59b143c26690fb77417d625377db8a607bc98,SUCCESS,True
0.0055186,0.0841617,0.4675999,0.0536628,1.0,0.5205946,0.9322574,1.0,0.8146299,1.8906022,0.5181416,0.0033331,0.9846155,6,0.0258105,0.0144051,2.5573938,SUCCESS,False,4.5570828,0.0748098,"[0, 1, 3, 2, 5, 4]",4.6318925,True,False,c571f3225d8cc88657d230b34b13687e2a82fe7828137a84d7f0ef0e1a2d767b,SUCCESS,measurement_noise_severe,1c04e15026e217bc16c2616233bb09ec9f6e87d14a219a6a3d58bdde240690b9,human_activity_recognition,0.0088865,-0.0055186,0.0144051,"[0.2084116, 0.2863097, 0.1914621, 0.119275, 0.0244425, 0.170099]","[0.2020615, 0.5707435, 0.1117303, 0.0202574, 0.0056975, 0.0895098]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.003,7.70163,0.0,0.00494,0.0,8.27429,4,,a89a2fb2983beb943dcf2323b44d33a714b49b8c31683afd65aea227c53e68a2,878e2a83b18c43ca3ed223a15b229002b9612a4dc3b7e5a4271b677f3f9e1e9a,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,753ec36489af81dc8c9ad1468f0fa48c77df76e6d59d0f980c5cc9c056b39c81,0.2514735,SUCCESS,True,False,a7be8904ed6db9ff4b518b537e60f81915b9de2e2ce543b77eaef0f650ea0582,SUCCESS,True
0.0001685,0.0185461,0.2338361,0.0,1.0,0.2460577,0.0,1.0,0.3701684,0.5233476,0.3763218,0.0033331,0.9887022,6,0.0184031,0.0102709,3.1980025,SUCCESS,False,2.3363228,0.6133509,"[0, 4, 1, 2, 5, 3]",2.9496737,True,False,161cf0d342567ea9b2334849540bca07c1184685d0875b421207339f13822c9b,SUCCESS,measurement_noise_severe,1c04e15026e217bc16c2616233bb09ec9f6e87d14a219a6a3d58bdde240690b9,human_activity_recognition,0.0104395,0.0001685,0.0102709,"[0.1701018, 0.0419511, 0.1829444, 0.199423, 0.1192746, 0.2863051]","[0.090977, 0.0159609, 0.2103333, 0.1975431, 0.1801293, 0.3050565]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00165,8.96129,0.0,0.02127,0.0,9.49866,5,,a89a2fb2983beb943dcf2323b44d33a714b49b8c31683afd65aea227c53e68a2,878e2a83b18c43ca3ed223a15b229002b9612a4dc3b7e5a4271b677f3f9e1e9a,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,0c6f1921fae3e1a4bc4928f8a6b5548f91b4dad64e4417f1bc79bfd8fa0b6613,0.0901876,SUCCESS,False,False,d24bb8cfd2d99ffced04b30ff3aa8934b34de6f1b98f9a65717e5579b797fe76,MAX_ITER_REACHED,True
0.0037022,0.0210908,0.3276536,1e-07,1.0,0.3514614,1.2e-06,1.0,0.6365239,1.7531065,0.4041604,0.0042206,0.9672124,6,0.0557646,0.0311228,6.6057628,SUCCESS,False,3.4561266,0.1640227,"[5, 1, 3, 4, 2, 0]",3.6201494,True,False,96e80dbc1acbbee011c6b8f8b0544f2f307c2f5aeee455b546d1394c8b23f1f7,SUCCESS,outliers_mild,77f64d1948dcb1ef1a1d249a752f00d5ff6cd9f0e9e02f9be95afa64850b209a,human_activity_recognition,0.0274206,-0.0037022,0.0311228,"[0.0449529, 0.0420766, 0.1757895, 0.2398875, 0.1614859, 0.3358076]","[0.016176, 0.1024003, 0.2128175, 0.1773499, 0.1944419, 0.2968146]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00203,11.30764,0.80938,0.00375,0.0,12.6635,1,,4713f635ecc94fefb0408b2c541942de0bb8918f56de80483160e62467ff5562,382558ffebbf5c25ec36889c42df72bec42ecef4d5b3c2c9c21071f357e9ab44,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,ec5d2b7c45ff1266aff2a24b22e40ea54f7a81120dcd8af2e8749488e089156e,0.0860903,SUCCESS,True,False,8fa6072c9c6b311b2128495368b2dabf8db61d84531db84795aa1bb9e94b655e,SUCCESS,True
0.0059633,0.0200311,0.304902,0.0,1.0,0.3641777,7e-07,1.0,1.5044531,4.6185432,0.541234,0.0042206,0.9672122,6,0.0557649,0.031123,6.6057626,SUCCESS,False,6.316127,0.1528831,"[5, 1, 3, 2, 4, 0]",6.4690101,True,False,fcc34f3507f959d382623694e4b1dadf686e36597753fd85bfb989081dc96527,SUCCESS,outliers_mild,77f64d1948dcb1ef1a1d249a752f00d5ff6cd9f0e9e02f9be95afa64850b209a,human_activity_recognition,0.0251597,-0.0059633,0.031123,"[0.044625, 0.1920289, 0.0004883, 0.3358973, 0.1870233, 0.2399372]","[0.1024005, 0.1944418, 0.016176, 0.2968144, 0.2128176, 0.1773498]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.0025,13.60965,0.0,0.00561,0.0,14.33745,2,,4713f635ecc94fefb0408b2c541942de0bb8918f56de80483160e62467ff5562,382558ffebbf5c25ec36889c42df72bec42ecef4d5b3c2c9c21071f357e9ab44,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,a140d95dddf2a0dd80e434d5b4c2a993c0fc32794674d4401cc180c40aee2379,0.0860903,SUCCESS,True,False,683a35ea38600fcdcc9d747abbcadc4fbb978cb40b942a2db50a54f513c0b506,SUCCESS,True
0.0093366,0.0216121,0.2057103,0.0,0.9999998,0.222184,0.0,0.9999999,0.8737396,3.516711,0.3763931,0.0042206,0.9622759,6,0.0618635,0.0345267,5.5164034,SUCCESS,False,4.1896487,0.5183674,"[1, 0, 2, 5, 3, 4]",4.7080162,True,False,84a30d9c8844963b41212ec4fa7e264e4e38bb580f9101177b3c3f289bacba1c,SUCCESS,outliers_mild,77f64d1948dcb1ef1a1d249a752f00d5ff6cd9f0e9e02f9be95afa64850b209a,human_activity_recognition,0.0251901,-0.0093366,0.0345267,"[0.2399396, 0.0004883, 0.187008, 0.0446451, 0.1920182, 0.3359007]","[0.1900939, 0.010546, 0.1959607, 0.0999602, 0.118493, 0.3849461]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00149,17.81362,0.0,0.00515,0.0,18.48669,3,,4713f635ecc94fefb0408b2c541942de0bb8918f56de80483160e62467ff5562,382558ffebbf5c25ec36889c42df72bec42ecef4d5b3c2c9c21071f357e9ab44,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,2d78f22c8b98f596093eb80dd6a7bf5c339b1c83ad6714148e588d28e7096812,0.0780958,SUCCESS,True,False,c8b1ebdf5c7708e471b6773339e59b143c26690fb77417d625377db8a607bc98,SUCCESS,True
0.0052948,0.0650517,0.352856,3.65e-05,1.0,0.4362637,0.0009131,1.0,1.8516221,5.17237,0.8497789,0.0042206,0.9716871,6,0.0494845,0.0276178,6.3456796,SUCCESS,False,7.7143964,0.1735177,"[0, 1, 3, 5, 2, 4]",7.8879141,True,False,c1ab583e7c1ceb4ed0d2cb53be427b00ad7b48163f0b405e6cac64a6dad01498,SUCCESS,outliers_mild,77f64d1948dcb1ef1a1d249a752f00d5ff6cd9f0e9e02f9be95afa64850b209a,human_activity_recognition,0.022323,-0.0052948,0.0276178,"[0.3020934, 0.3356415, 0.1212807, 0.0004883, 0.0004883, 0.2400079]","[0.1954546, 0.5694183, 0.1158107, 0.0199249, 0.0060731, 0.0933183]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.0056,18.40903,0.0,0.00718,0.0,19.25026,4,,4713f635ecc94fefb0408b2c541942de0bb8918f56de80483160e62467ff5562,382558ffebbf5c25ec36889c42df72bec42ecef4d5b3c2c9c21071f357e9ab44,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,611296fc7dafe9411f0070c2cd457f1b8418bf19127d45b3c73898ade1d3757c,0.2406238,SUCCESS,True,False,a7be8904ed6db9ff4b518b537e60f81915b9de2e2ce543b77eaef0f650ea0582,SUCCESS,True
0.0185223,0.1131008,0.3255771,0.0,1.0,0.3461312,0.0,1.0,2.9541358,7.8333176,2.1884708,0.0042206,0.9675519,6,0.0549047,0.0306429,6.5731927,SUCCESS,False,10.775007,0.0338371,"[5, 2, 4, 3, 1, 0]",10.8088442,True,False,8dabf2883f9c06b166a95b1c7bfc76af92dec6aacab4dad5289fb6623c559aa1,SUCCESS,outliers_mild,77f64d1948dcb1ef1a1d249a752f00d5ff6cd9f0e9e02f9be95afa64850b209a,human_activity_recognition,0.0121206,-0.0185223,0.0306429,"[0.0004883, 0.0004883, 0.1884646, 0.1925406, 0.0447623, 0.573256]","[0.0932326, 0.0161708, 0.2126276, 0.1945297, 0.1788279, 0.3046114]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00259,14.50282,0.0,0.00604,0.0,15.04035,5,,4713f635ecc94fefb0408b2c541942de0bb8918f56de80483160e62467ff5562,382558ffebbf5c25ec36889c42df72bec42ecef4d5b3c2c9c21071f357e9ab44,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,20b3d9a823301b212b4f56dfb59603c7115bf014b7cfbcb5d660421a457df142,0.0882503,SUCCESS,False,False,d24bb8cfd2d99ffced04b30ff3aa8934b34de6f1b98f9a65717e5579b797fe76,MAX_ITER_REACHED,True
0.0416309,0.1980176,0.4519592,0.1743051,1.0,0.5080904,0.7661439,1.0,3.769331,8.2317896,3.0439767,0.0151282,0.9180616,6,0.1398166,0.0780331,14.9710484,SUCCESS,False,13.6967674,0.1661809,"[2, 5, 3, 1, 4, 0]",13.8629483,True,False,22bd2422b353b1af504cf1e0d82c4b9634a44e5115e7dbb9902bb19f8b46f66f,SUCCESS,outliers_severe,28b8b7497ce15b3e5fc52d81876dc383e773f3bc6de2a68ba906eea8fb769a2d,human_activity_recognition,0.0364023,-0.0416309,0.0780331,"[0.0004883, 0.0004883, 0.0004883, 0.2462793, 0.4205122, 0.3317437]","[0.0183225, 0.1078467, 0.2103261, 0.1823365, 0.1941219, 0.2870464]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00437,5.03769,0.76074,0.00333,0.0,6.45509,1,,5dcef3c9bf65290733a4b1c1a127d6ae4ab8f5f94fd5bc2b9423b86e580a1582,9a1111e0429f015848f241905d375523248f28af619c20a86746048601d7e802,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,7b14d65c5077c39e9810e1a8d51a24c625b6a28e631cd84aeef421c47e1ed2ea,0.0407786,SUCCESS,True,False,8fa6072c9c6b311b2128495368b2dabf8db61d84531db84795aa1bb9e94b655e,SUCCESS,True
0.0416425,0.1980111,0.4514243,0.1749643,1.0,0.5077813,0.7577306,1.0,3.5941237,8.4368202,3.0822704,0.0151282,0.9180614,6,0.1398168,0.0780333,14.971048,SUCCESS,False,13.1705454,0.2474788,"[3, 1, 4, 5, 2, 0]",13.4180242,True,False,8a4ce748bc97d2e2c86f3f90681bf3b98c25a74cbd5b7d88507db344d41a0f26,SUCCESS,outliers_severe,28b8b7497ce15b3e5fc52d81876dc383e773f3bc6de2a68ba906eea8fb769a2d,human_activity_recognition,0.0363908,-0.0416425,0.0780333,"[0.0004883, 0.4204796, 0.0004883, 0.3317969, 0.0004883, 0.2462587]","[0.107847, 0.1941217, 0.0183225, 0.2870462, 0.2103262, 0.1823364]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00304,6.89063,0.0,0.00442,0.0,7.4035,2,,5dcef3c9bf65290733a4b1c1a127d6ae4ab8f5f94fd5bc2b9423b86e580a1582,9a1111e0429f015848f241905d375523248f28af619c20a86746048601d7e802,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,d46dd7301489760e8cc4436ab8eaac07ca1268c9828b08d282304c59a4a5b8e5,0.0407786,SUCCESS,True,False,683a35ea38600fcdcc9d747abbcadc4fbb978cb40b942a2db50a54f513c0b506,SUCCESS,True
0.0739328,0.321125,0.4760452,0.3218717,1.0,0.5093834,0.7933523,1.0,4.6420308,9.1388311,5.2860578,0.0151282,0.9152138,6,0.1396482,0.0779391,12.7174957,SUCCESS,False,16.4519199,0.0139312,"[5, 2, 0, 4, 3, 1]",16.4658511,True,False,eed49e1333b085459ed5d1236431ae46a13111d77900a97675c19780e9accaf2,SUCCESS,outliers_severe,28b8b7497ce15b3e5fc52d81876dc383e773f3bc6de2a68ba906eea8fb769a2d,human_activity_recognition,0.0040064,-0.0739328,0.0779391,"[0.0004883, 0.0004883, 0.0004883, 0.0004883, 0.4216178, 0.5764291]","[0.1951742, 0.0112796, 0.191008, 0.1029809, 0.1208612, 0.3786961]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00349,1.13834,0.0,0.00433,0.0,1.56493,3,,5dcef3c9bf65290733a4b1c1a127d6ae4ab8f5f94fd5bc2b9423b86e580a1582,9a1111e0429f015848f241905d375523248f28af619c20a86746048601d7e802,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,e2b92dd1872d2246f94379c48c55bf94a3f8f92b294555c48c98fb915c3b900f,0.060409,SUCCESS,True,False,c8b1ebdf5c7708e471b6773339e59b143c26690fb77417d625377db8a607bc98,SUCCESS,True
0.0546191,0.1478597,0.2269434,0.0,1.0,0.2869509,0.0,1.0,4.3725437,7.7589003,5.8142123,0.0151282,0.9413929,6,0.1051019,0.0586585,15.1095884,SUCCESS,False,15.4385098,0.0093735,"[0, 2, 3, 5, 4, 1]",15.4478833,True,False,83cb582986b18439467b67e502e21722897b306189dedac21c6f1c2da011850b,SUCCESS,outliers_severe,28b8b7497ce15b3e5fc52d81876dc383e773f3bc6de2a68ba906eea8fb769a2d,human_activity_recognition,0.0040394,-0.0546191,0.0586585,"[0.4230643, 0.5749826, 0.0004883, 0.0004883, 0.0004883, 0.0004883]","[0.1907172, 0.5656455, 0.1159851, 0.0235938, 0.0063709, 0.0976875]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00171,1.3697,0.0,0.00393,0.0,1.90539,4,,5dcef3c9bf65290733a4b1c1a127d6ae4ab8f5f94fd5bc2b9423b86e580a1582,9a1111e0429f015848f241905d375523248f28af619c20a86746048601d7e802,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,b3edc10d07a53b47725240e05729901538ae415f3957877cc8e72cbcfb1d5332,0.169056,SUCCESS,True,False,a7be8904ed6db9ff4b518b537e60f81915b9de2e2ce543b77eaef0f650ea0582,SUCCESS,True
0.0735771,0.3126391,0.4850173,0.3675238,1.0,0.4854104,0.0328618,1.0,5.0320822,10.6909503,5.0321757,0.0151282,0.9185509,6,0.1387328,0.0774283,14.9012939,SUCCESS,False,17.5832438,0.0826248,"[2, 1, 5, 3, 4, 0]",17.6658686,True,False,0e1cfc0c25dbbeae1910d2ffcd2aac27538db6775f857bfa9c246ca3d0f2d8fd,SUCCESS,outliers_severe,28b8b7497ce15b3e5fc52d81876dc383e773f3bc6de2a68ba906eea8fb769a2d,human_activity_recognition,0.0038512,-0.0735771,0.0774283,"[0.0004883, 0.0004883, 0.0004883, 0.4218551, 0.0004883, 0.5761918]","[0.0990636, 0.0183144, 0.2101305, 0.1941938, 0.1841219, 0.2941758]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00255,1.70898,0.0,0.00348,0.0,2.21607,5,,5dcef3c9bf65290733a4b1c1a127d6ae4ab8f5f94fd5bc2b9423b86e580a1582,9a1111e0429f015848f241905d375523248f28af619c20a86746048601d7e802,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,c96719f36a2a9441209a741d3e691bb29f44872880a89a4eb01c8d5322c5a4b7,0.0400817,SUCCESS,False,False,d24bb8cfd2d99ffced04b30ff3aa8934b34de6f1b98f9a65717e5579b797fe76,MAX_ITER_REACHED,True
0.003793,0.040038,0.4492156,0.0016412,1.0,0.4840662,0.143943,1.0,0.8280613,2.0372356,0.5815639,0.0199802,0.9871215,6,0.0209155,0.0116732,4.2922182,SUCCESS,False,4.2460083,0.0189589,"[2, 5, 4, 3, 1, 0]",4.2649672,True,False,c2d7d7746dcaab62db68443fa0a2c6bd527a5fcc446048584788d47cd3c3483b,SUCCESS,scale_mild,9a34f11ce6be4aa6ec18870975f151753b5e03ff51ed98538746dc894997b191,human_activity_recognition,0.0078802,-0.003793,0.0116732,"[0.0284006, 0.170112, 0.088184, 0.2402252, 0.1372188, 0.3358593]","[0.0317024, 0.0879213, 0.2426512, 0.1857012, 0.1490688, 0.3029551]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00322,18.75262,0.79183,0.00475,0.0,20.11243,1,,97544f1ca195875770230c562e000389a1f48157e033b8f48d965d72598ef827,7783f03e37192a2a5591e0f880d652a4210b9b68690799010c578303a16861d7,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,c0ce4b30e654812b20f914c73b884c68bcd0453df90e9beaa86a0b04268e9fb8,0.1017501,SUCCESS,True,False,8fa6072c9c6b311b2128495368b2dabf8db61d84531db84795aa1bb9e94b655e,SUCCESS,True
0.0044413,0.021001,0.245868,0.0,1.0,0.2573539,0.0,1.0,0.481215,0.6664725,0.44173,0.0199802,0.9871215,6,0.0209156,0.0116732,4.292219,SUCCESS,False,2.5420664,0.570083,"[4, 3, 5, 2, 1, 0]",3.1121494,True,False,0d99736079faaeeb9681770455d68ed09daa48b0276d3ed3a18a7b11a640c241,SUCCESS,scale_mild,9a34f11ce6be4aa6ec18870975f151753b5e03ff51ed98538746dc894997b191,human_activity_recognition,0.007232,-0.0044413,0.0116732,"[0.1685601, 0.1950529, 0.0443978, 0.291001, 0.1843776, 0.1166107]","[0.0879216, 0.1490687, 0.0317025, 0.3029548, 0.2426513, 0.1857012]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00237,13.02007,0.0,0.00409,0.0,13.58604,2,,97544f1ca195875770230c562e000389a1f48157e033b8f48d965d72598ef827,7783f03e37192a2a5591e0f880d652a4210b9b68690799010c578303a16861d7,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,80eb829d0cb62c699012bd571acbf95d5ef5d9afe6a7844395cb24e187bec087,0.1017501,SUCCESS,True,False,683a35ea38600fcdcc9d747abbcadc4fbb978cb40b942a2db50a54f513c0b506,SUCCESS,True
0.0123866,0.0204373,0.1944576,0.0,0.9999974,0.1858481,0.0,0.9999984,0.4731735,0.5653192,0.4670249,0.0199802,0.9777972,6,0.0363133,0.0202668,3.5375513,SUCCESS,False,2.4486909,0.5366712,"[4, 2, 0, 3, 5, 1]",2.9853621,True,False,c7a2abfba9e39351b7ebd0fa76e62fe8f42a5c81b9f417ffd9bee2882b5ff960,SUCCESS,scale_mild,9a34f11ce6be4aa6ec18870975f151753b5e03ff51ed98538746dc894997b191,human_activity_recognition,0.0078802,-0.0123866,0.0202668,"[0.2402252, 0.0284006, 0.170112, 0.088184, 0.1372188, 0.3358593]","[0.1635412, 0.0164791, 0.1495486, 0.1623609, 0.0958517, 0.4122186]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00292,16.84439,0.0,0.00467,0.0,17.36747,3,,97544f1ca195875770230c562e000389a1f48157e033b8f48d965d72598ef827,7783f03e37192a2a5591e0f880d652a4210b9b68690799010c578303a16861d7,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,9f08f27164302300aaa83783fd492114a81a6f720f8044afc1156f71172769e4,0.0980785,SUCCESS,True,False,c8b1ebdf5c7708e471b6773339e59b143c26690fb77417d625377db8a607bc98,SUCCESS,True
0.014746,0.0186224,0.1552615,0.0,0.9999958,0.1668456,0.0,0.9999998,0.5272136,0.7502393,0.5208461,0.0199802,0.9814564,6,0.0304679,0.0170045,3.4133825,SUCCESS,False,2.9118656,0.4166236,"[0, 1, 5, 2, 4, 3]",3.3284892,True,False,3a82ba4379be07a189d404c1848964932f7838d1846a930a0c342964dc167297,SUCCESS,scale_mild,9a34f11ce6be4aa6ec18870975f151753b5e03ff51ed98538746dc894997b191,human_activity_recognition,0.0022585,-0.014746,0.0170045,"[0.1470856, 0.5747287, 0.0858439, 0.0366226, 0.0171031, 0.1386162]","[0.1565056, 0.5720483, 0.1636119, 0.0257463, 0.0138531, 0.0682348]",fcm_adaptive,SUCCESS,29.4365131,1,5486b7b06f8d01b4c09c21fddebabd121306e10bc078e9b8958cda3560d4cad9,0.00254,5.17956,0.0,0.00304,0.0,5.6336,4,,97544f1ca195875770230c562e000389a1f48157e033b8f48d965d72598ef827,7783f03e37192a2a5591e0f880d652a4210b9b68690799010c578303a16861d7,70a97778df2ac411a42e111020d43fa56d09336f20c4bc65929e97cae04054c5,c6084cca89781165bff4248fd41c5c7606e9a0b29eb88457ac2f0af476e73c01,0.2730079,SUCCESS,True,False,a7be8904ed6db9ff4b518b537e60f81915b9de2e2ce543b77eaef0f650ea0582,SUCCESS,True
