ami_condition,ari_clean,ari_condition,condition,dataset_id,delta_ari,method,n_evaluation_rows,nmi_condition,outer_fold,quality_record_sha256,quality_target,seed
0.4347650048908054,0.5368954033858994,0.5631047075814177,measurement_noise_severe,breast_cancer_wisconsin_diagnostic,-0.026209304195518368,fcm_adaptive,114,0.4386239648209608,0,79e65ada1d6e477a34d21da4d08ac4d829faf0aae008ee2b2d899d01e8de8ff6,delta_ari,1
0.4347650048908054,0.5368954033858994,0.5631047075814177,measurement_noise_severe,breast_cancer_wisconsin_diagnostic,-0.026209304195518368,fcm_adaptive,114,0.4386239648209608,0,5d62530ab1e809c63079e733f741725dc1bcb8e7fee61292b7a7d25476e9c846,delta_ari,2
0.4347650048908054,0.5368954033858994,0.5631047075814177,measurement_noise_severe,breast_cancer_wisconsin_diagnostic,-0.026209304195518368,fcm_adaptive,114,0.4386239648209608,0,3abbefeb3bf62edc4b90ad87c8e497656eff154f81dad8d61069daffe285f5ec,delta_ari,3
0.4347650048908054,0.5368954033858994,0.5631047075814177,measurement_noise_severe,breast_cancer_wisconsin_diagnostic,-0.026209304195518368,fcm_adaptive,114,0.4386239648209608,0,4cfd827e616f5b78746ede0275fdefdf4522c3f2cd015613a6d1d28d8f3bef7b,delta_ari,4
0.4347650048908054,0.5368954033858994,0.5631047075814177,measurement_noise_severe,breast_cancer_wisconsin_diagnostic,-0.026209304195518368,fcm_adaptive,114,0.4386239648209608,0,b3e7b7fc7722f94f22420347c6042ef8708c892ef7806a90bd1f1c1519fc56f8,delta_ari,5
0.41144543551185353,0.5368954033858994,0.5368954033858994,outliers_mild,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.41544766642574804,0,590adbb4bc5a6d034213f7004d5abcc236d7e9fe7ef120dea9ffa6d6b5dc436d,delta_ari,1
0.41144543551185353,0.5368954033858994,0.5368954033858994,outliers_mild,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.41544766642574804,0,341ec2815f7df0e6e75dd019a20553c90d08ec83c83fbfd138e365d2d4ed2d5d,delta_ari,2
0.41144543551185353,0.5368954033858994,0.5368954033858994,outliers_mild,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.41544766642574804,0,08138c759f60c9eae6fc0c2319f9c7ff99e8e07dcac7a305d31bee8cb6244828,delta_ari,3
0.41144543551185353,0.5368954033858994,0.5368954033858994,outliers_mild,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.41544766642574804,0,c42e651108ea00e223d11671e1209b1a98af02a356ac8527218b3f7d0f6a5219,delta_ari,4
0.41144543551185353,0.5368954033858994,0.5368954033858994,outliers_mild,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.41544766642574804,0,18e099d3bca26e83aecc766fb19b590bbdb4c6acb589d06a666c4e7baf2ef8c3,delta_ari,5
0.3202995505709015,0.5368954033858994,0.43710182027713695,outliers_severe,breast_cancer_wisconsin_diagnostic,0.09979358310876241,fcm_adaptive,114,0.32492158277493166,0,b0c7123da28ef3d6f3dd9c45df2564ab2190ec9218fd8c5cb8ac580d09edf908,delta_ari,1
0.3202995505709015,0.5368954033858994,0.43710182027713695,outliers_severe,breast_cancer_wisconsin_diagnostic,0.09979358310876241,fcm_adaptive,114,0.32492158277493166,0,7996c08f9d7ca84cae6dd6b1c79954c3c4c6c27b233949e3bfdffc1d4b98a9fd,delta_ari,2
0.3202995505709015,0.5368954033858994,0.43710182027713695,outliers_severe,breast_cancer_wisconsin_diagnostic,0.09979358310876241,fcm_adaptive,114,0.32492158277493166,0,5fab89fb366ba20c8a42ec358bafe90d71b6bd93ae1c4651be41bd7d36ae9cdd,delta_ari,3
0.3202995505709015,0.5368954033858994,0.43710182027713695,outliers_severe,breast_cancer_wisconsin_diagnostic,0.09979358310876241,fcm_adaptive,114,0.32492158277493166,0,c70e28d1bb9c4dc7a7d45447b1a87daec92acebf38e68fc59ec695bbf3284d4e,delta_ari,4
0.3202995505709015,0.5368954033858994,0.43710182027713695,outliers_severe,breast_cancer_wisconsin_diagnostic,0.09979358310876241,fcm_adaptive,114,0.32492158277493166,0,d78e562cb0934ac8aa6b30ab453409c2a7d8c79616854f16923ff0450649ca9f,delta_ari,5
0.41144543551185353,0.5368954033858994,0.5368954033858994,scale_mild,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.41544766642574804,0,6458c13626833eef45ad3973ff293130d7634f1101fbc0035335ce3c5378cbd2,delta_ari,1
0.41144543551185353,0.5368954033858994,0.5368954033858994,scale_mild,breast_cancer_wisconsin_diagnostic,0.0,fcm_adaptive,114,0.41544766642574804,0,7bc772375e58d1a1245aa53cd6439064b81db4737e0677479e65eb2d5877d903,delta_ari,2
